Nombre del producto,SKU,Precio,Precio rebajado,Descripción,Inventario de seguimiento,Cantidad,Pedido pendiente,Peso,Largo,Ancho,Alto,Categoría de impuestos,Oculto,Categoría,URL de la imagen,Título de SEO,Desc. de SEO,Opción1 nombre,Opción1 valores,Opción2 nombre,Opción2 valores,Opción3 nombre,Opción3 valores,Nombre de Add-on1,Tipo de Add-on1,Obligatorio para Add-on1,Valores de Add-on1,Nombre de Add-on2,Tipo de Add-on2,Obligatorio para Add-on2,Valores de Add-on2,Nombre de Add-on3,Tipo de Add-on3,Obligatorio para Add-on3,Valores de Add-on3
A-025,A-025,272,,ANILLO SOLITARIO CON PIDRITAS,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-025.jpg,,,,,,,,,,,,,,,,,,,,
A-026,A-026,226,,ANILLO SOLITARIO ANTIFAZ,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-026.jpg,,,,,,,,,,,,,,,,,,,,
A-027,A-027,206,,ANILLO SOLITARIO CON PIEDRITAS DE UN LADO,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-027.jpg,,,,,,,,,,,,,,,,,,,,
A-028,A-028,254,,SOLITARIO CON PIEDRITAS ALREDEDOR,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-028.jpg,,,,,,,,,,,,,,,,,,,,
A-029,A-029,230,,ANILLO CON 3 PIEDRAS Y PIEDRITAS,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-029.jpg,,,,,,,,,,,,,,,,,,,,
A-030,A-030,180,,ANILLO SOLITARIO LISO PLANO,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-030.jpg,,,,,,,,,,,,,,,,,,,,
A-031,A-031,214,,ANILLO SOLITARIO CUADRADO CON PIEDRITAS,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-031.jpg,,,,,,,,,,,,,,,,,,,,
A-032,A-032,152,,ANILLO SOLITARIO C/2 TRIANGULOS,TRUE,10,FALSE,1.58,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-032.jpg,,,,,,,,,,,,,,,,,,,,
A-033,A-033,230,,ANILLOA 3 PIEDRAS,TRUE,10,FALSE,1.83,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-033.jpg,,,,,,,,,,,,,,,,,,,,
A-034,A-034,138,,ANILLO SOLITARIO DELGADOC/2 LINEAS,TRUE,10,FALSE,1.4,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-034.jpg,,,,,,,,,,,,,,,,,,,,
A-035,A-035,202,,ANILLO SOLITARIO MEDIO INFINITO,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-035.jpg,,,,,,,,,,,,,,,,,,,,
A-036,A-036,254,,ANILLO SOLITARIO CON PIEDRITAS,TRUE,10,FALSE,2.65,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-036.jpg,,,,,,,,,,,,,,,,,,,,
A-037,A-037,176,,ANILLO BRAZO LISO CON PIEDRA,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-037.jpg,,,,,,,,,,,,,,,,,,,,
A-038,A-038,232,,ANILLO SOLITARIO TORRE CON PIEDRAS EN LOS LADOS,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-038.jpg,,,,,,,,,,,,,,,,,,,,
A-039,A-039,196,,ANILLO SOLITARIO TORRE,TRUE,10,FALSE,2,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-039.jpg,,,,,,,,,,,,,,,,,,,,
A-040,A-040,304,,ANILLO SOLITARIO CHURUMBELA,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-040.jpg,,,,,,,,,,,,,,,,,,,,
A-041,A-041,288,,ANILLO SOLITARIO CON PIEDRA GRANDE,TRUE,10,FALSE,3.1,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-041.jpg,,,,,,,,,,,,,,,,,,,,
A-042,A-042,474,,ANILLO PIEDRA CUADRADA,TRUE,10,FALSE,5.62,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-042.jpg,,,,,,,,,,,,,,,,,,,,
A-043,A-043,376,,ANILLO SOLITARIO LISO ANCHO,TRUE,10,FALSE,3.9,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-043.jpg,,,,,,,,,,,,,,,,,,,,
A-044,A-044,224,,ANILLO ROSETA DELGADO,TRUE,10,FALSE,2,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-044.jpg,,,,,,,,,,,,,,,,,,,,
A-045,A-045,252,,ANILLO MARQUIZ CHICA C/PIEDRITAS,TRUE,10,FALSE,2.44,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-045.jpg,,,,,,,,,,,,,,,,,,,,
A-046,A-046,348,,ANILLO CHURUMBELA DOBLE ONDITAS,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-046.jpg,,,,,,,,,,,,,,,,,,,,
A-047,A-047,184,,ANILLO SOLITARIO ENTRELAZADO,TRUE,10,FALSE,2.05,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-047.jpg,,,,,,,,,,,,,,,,,,,,
A-048,A-048,218,,ANILLO SOLITARIO CON PIEDRITAS,TRUE,10,FALSE,2.27,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-048.jpg,,,,,,,,,,,,,,,,,,,,
A-049,A-049,266,,ANILLO SOLITARIO DIAMANTADO,TRUE,10,FALSE,2.79,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-049.jpg,,,,,,,,,,,,,,,,,,,,
A-050,A-050,136,,ANILLO SOLITARIO DELGADITO,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-050.jpg,,,,,,,,,,,,,,,,,,,,
A-051,A-051,308,,ANILLO SOLITARIO C/PIEDRA CUADRADA,TRUE,10,FALSE,2.66,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-051.jpg,,,,,,,,,,,,,,,,,,,,
A-052,A-052,324,,ANILLO SOLITARIO,TRUE,10,FALSE,2.9,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-052.jpg,,,,,,,,,,,,,,,,,,,,
